word,count
لعملكم,1
لقالين,1
وأهلى,1
شعيب,1
لمخسرين,1
لجبلة,1
نظنك,1
فأسقط,1
لظلة,1
لتنزيل,1
علمـؤا,1
نزلنـه,1
لأعجمين,1
فقرأه,1
سلكنـه,1
فيأتيهم,1
منظرون,1
متعنـهم,1
يمتعون,1
منذرون,1
تنزلت,1
لمعزولون,1
لمعذبين,1
عشيرتك,1
عصوك,1
يرىك,1
وتقلبك,1
كـذبون,1
لشعراء,1
يتبعهم,1
يهيمون,1
وذكروا,1
نتصروا,1
منقلب,1
ينقلبون,1
طس,1
وكتاب,1
لتلقى,1
سـاتيكم,1
بشهاب,1
قبس,1
بورك,1
بدل,1
وجحدوا,1
ستيقنتها,1
وعلوا,1
وقالا,1
وورث,1
منطق,1
وحشر,1
لسليمـن,1
جنوده,1
نملة,1
مسـكنكم,1
يحطمنكم,1
فتبسم,1
ضاحكا,1
قولها,1
وأدخلنى,1
وتفقد,1
لهدهد,1
لغائبين,1
لأعذبنه,1
لأاذبحنه,1
ليأتينى,1
فمكث,1
أحطت,1
وجئتك,1
سبإ,1
يقين,1
وجدت,1
تملكهم,1
وأوتيت,1
وجدتها,1
وقومها,1
يسجدوا,1
لخبء,1
سننظر,1
أصدقت,1
بكتـبى,1
فألقه,1
تول,1
قاطعة,1
نظرى,1
تأمرين,1
لملوك,1
أفسدوها,1
مرسلة,1
بهدية,1
فناظرة,1
بم,1
أتمدونن,1
بمال,1
ءاتىن,1
بهديتكم,1
فلنأتينهم,1
ولنخرجنهم,1
بعرشها,1
يأتونى,1
عفريت,1
مقامك,1
طرفك,1
ليبلونى,1
ءأشكر,1
أكفر,1
نكروا,1
عرشها,1
ننظر,1
أتهتدى,1
أهـكذا,1
عرشك,1
وصدها,1
لصرح,1
رأته,1
حسبته,1
لجة,1
وكشفت,1
ساقيها,1
صرح,1
ممرد,1
قوارير,1
وأسلمت,1
فريقان,1
تستغفرون,1
طيرنا,1
وبمن,1
تفتنون,1
رهط,1
تقاسموا,1
لنبيتنه,1
لنقولن,1
ومكرنا,1
دمرنـهم,1
وقومهم,1
قدرنـها,1
بهجة,1
تنبتوا,1
شجرها,1
حاجزا,1
يجيب,1
لمضطر,1
دعاه,1
ويكشف,1
ويجعلكم,1
يهديكم,1
درك,1
علمهم,1
عمون,1
لمخرجون,1
ردف,1
غائبة,1
بحكمه,1
بهـدى,1
تكلمهم,1
فوجا,1
أكذبتم,1
تحيطوا,1
أماذا,1
ووقع,1
ليسكنوا,1
أتوه,1
دخرين,1
تحسبها,1
جامدة,1
تمر,1
أتقن,1
فكبت,1
لبلدة,1
حرمها,1
أتلوا,1
سيريكم,1
فتعرفونها,1
نتلوا,1
علا,1
يستضعف,1
يذبح,1
ويستحى,1
ونريد,1
نمن,1
ونمكن,1
ونرى,1
أرضعيه,1
فألقيه,1
تخافى,1
رادوه,1
وجاعلوه,1
لتقطه,1
وحزنا,1
قرت,1
ولك,1
تقتلوه,1
فؤاد,1
فـرغا,1
كادت,1
لتبدى,1
ربطنا,1
قلبها,1
لأخته,1
قصيه,1
فبصرت,1
وحرمنا,1
لمراضع,1
فقالت,1
يكفلونه,1
نـصحون,1
فرددنـه,1
ولتعلم,1
فوجد,1
يقتتلان,1
ستغـثه,1
فوكزه,1
فقضى,1
فغفر,1
ستنصره,1
يستصرخه,1
لغوى,1
يبطش,1
أتريد,1
تقتلنى,1
يأتمرون,1
ليقتلوك,1
توجه,1
يهدينى,1
مرأتين,1
تذودان,1
خطبكما,1
نسقى,1
لرعاء,1
وأبونا,1
شيخ,1
فسقى,1
فجاءته,1
ستحياء,1
يدعوك,1
ليجزيك,1
سقيت,1
وقص,1
نجوت,1
ستـجره,1
ستـجرت,1
أنكحك,1
بنتى,1
هـتين,1
تأجرنى,1
ثمـنى,1
حجج,1
أتممت,1
أيما,1
لأجلين,1
وسار,1
ءانس,1
جذوة,1
شـطئ,1
لبقعة,1
لمبـركة,1
أقبل,1
لـامنين,1
لرهب,1
فذنك,1
برهـنان,1
أفصح,1
فأرسله,1
ردءا,1
يصدقنى,1
سنشد,1
عضدك,1
بأخيك,1
إليكما,1
أنتما,1
تبعكما,1
فأوقد,1
وأتبعنـهم,1
لمقبوحين,1
لغربى,1
فتطاول,1
ثاويا,1
نادينا,1
سحران,1
أتبعه,1
وصلنا,1
نبتغى,1
نتخطف,1
يجبى,1
بطرت,1
معيشتها,1
تسكن,1
أمها,1
مهلكى,1
وعدنـه,1
لـقيه,1
متعنـه,1
أغوينا,1
أغوينـهم,1
غوينا,1
تبرأنا,1
لمفلحين,1
ويختار,1
بضياء,1
بليل,1
تسكنون,1
فعلموا,1
فبغى,1
لكنوز,1
لتنوأ,1
لعصبة,1
تفرح,1
لفرحين,1
ءاتىك,1
تنس,1
نصيبك,1
تبغ,1
زينته,1
فخسفنا,1
وبداره,1
لمنتصرين,1
ويكأن,1
لخسف,1
ويكأنه,1
نجعلها,1
لرادك,1
معاد,1
ترجوا,1
هالك,1
أحسب,1
يتركوا,1
فليعلمن,1
يسبقونا,1
يجـهد,1
لنكفرن,1
لتشرك,1
لندخلنهم,1
أوذى,1
كعذاب,1
سبيلنا,1
ولنحمل,1
بحـملين,1
خطـيـهم,1
وليحملن,1
وأثقالا,1
وليسـلن,1
وتخلقون,1
إفكا,1
تكذبوا,1
بدأ,1
ينشئ,1
ويرحم,1
تقلبون,1
رحمتى,1
فأنجىه,1
ويلعن,1
مهاجر,1
وتقطعون,1
وتأتون,1
ناديكم,1
مهلكوا,1
لننجينه,1
منجوك,1
منزلون,1
تركنا,1
رجوا,1
مستبصرين,1
سـبقين,1
بذنبه,1
خسفنا,1
أوهن,1
يعقلها,1
لعـلمون,1
تنهى,1
ولذكر,1
تصنعون,1
تجـدلوا,1
وإلـهنا,1
تخطه,1
رتاب,1
يكفهم,1
لجاءهم,1
وليأتينهم,1
يستعجلونك,1
يغشىهم,1
أرضى,1
غرفا,1
يرزقها,1
ولعب,1
لهى,1
لحيوان,1
وليتمتعوا,1
ويتخطف,1
وبنعمة,1
لنهدينهم,1
لمع,1
لروم,1
غلبهم,1
سيغلبون,1
ويومئذ,1
يفرح,1
بنصر,1
ينصر,1
بلقائ,1
وأثاروا,1
وعمروها,1
عمروها,1
لسوأى,1
يبلس,1
شفعـؤا,1
يتفرقون,1
روضة,1
يحبرون,1
ولقائ,1
تمسون,1
تصبحون,1
تظهرون,1
ويحى,1
تنتشرون,1
وألونكم,1
منامكم,1
بتغاؤكم,1
فيحى,1
أهون,1
فأنتم,1
تخافونهم,1
كخيفتكم,1
فطرت,1
أذاقهم,1
يتكلم,1
يقنطون,1
فـات,1
ليربوا,1
يربوا,1
لمضعفون,1
ليذيقهم,1
فلأنفسهم,1
يمهدون,1
لرياح,1
مبشرت,1
وليذيقكم,1
ولتجرى,1
فيبسطه,1
ويجعله,1
لمبلسين,1
ءاثـر,1
فرأوه,1
لظلوا,1
بهـد,1
وشيبة,1
يقسم,1
فهـذا,1
مبطلون,1
يستخفنك,1
يشترى,1
ويتخذها,1
أذنيه,1
فأرونى,1
يعظه,1
لشرك,1
لظلم,1
وهنا,1
عامين,1
ولولديك,1
وصاحبهما,1
فتكن,1
صخرة,1
نه,1
تصعر,1
خدك,1
مشيك,1
غضض,1
صوتك,1
أنكر,1
لأصوت,1
لصوت,1
وأسبغ,1
نعمه,1
وباطنة,1
يدعوهم,1
يسلم,1
فننبئهم,1
نمتعهم,1
نضطرهم,1
أقلـم,1
يمده,1
أبحر,1
نفدت,1
بعثكم,1
كنفس,1
ليريكم,1
لظلل,1
خشوا,1
والد,1
ولده,1
جاز,1
والده,1
وبدأ,1
نسله,1
سوىه,1
روحه,1
ضللنا,1
ناكسوا,1
أبصرنا,1
وسمعنا,1
موقنون,1
لـاتينا,1
هدىها,1
نسينـكم,1
وسبحوا,1
تتجافى,1
أخفى,1
فاسقا,1
فمأوىهم,1
لقائه,1
نسوق,1
لجرز,1
فنخرج,1
أنعـمهم,1
نتظر,1
قلبين,1
جوفه,1
أدعياءكم,1
بأفوهكم,1
وموليكم,1
أخطأتم,1
تعمدت,1
وأزوجه,1
أوليائكم,1
ومنك,1
ليسـل,1
وجنودا,1
وبلغت,1
لظنونا,1
زلزالا,1
يثرب,1
ويستـذن,1
بيوتنا,1
عورة,1
بعورة,1
أقطارها,1
سئلوا,1
لـاتوها,1
تلبثوا,1
يولون,1
لفرار,1
فررتم,1
تمتعون,1
يعصمكم,1
لمعوقين,1
لقائلين,1
تدور,1
سلقوكم,1
بألسنة,1
حداد,1
يودوا,1
بادون,1
أنبائكم,1
وتسليما,1
نحبه,1
ينتظر,1
بصدقهم,1
بغيظهم,1
قويا,1
ظـهروهم,1
صياصيهم,1
وتأسرون,1
وأورثكم,1
أرضهم,1
وديـرهم,1
وأرضا,1
تطـوها,1
فتعالين,1
أمتعكن,1
وأسرحكن,1
للمحسنـت,1
يقنت,1
وتعمل,1
نؤتها,1
أجرها,1
لستن,1
كأحد,1
تقيتن,1
تخضعن,1
فيطمع,1
وقرن,1
تبرجن,1
تبرج,1
وأقمن,1
وءاتين,1
وأطعن,1
ليذهب,1
ويطهركم,1
تطهيرا,1
ذكرن,1
لطيفا,1
لمسلمـت,1
لقـنتـت,1
لصـدقـت,1
لصـبرت,1
لخـشعـت,1
لمتصدقـت,1
لصـئمين,1
لصـئمـت,1
لحـفظـت,1
لذكرين,1
لذكرت,1
وأنعمت,1
زوجك,1
وتخفى,1
مبديه,1
وتخشى,1
تخشىه,1
زيد,1
زوجنـكها,1
أدعيائهم,1
مقدورا,1
يبلغون,1
ويخشونه,1
وخاتم,1
وسبحوه,1
وداعيا,1
وسراجا,1
ودع,1
أذىهم,1
نكحتم,1
تعتدونها,1
فمتعوهن,1
وسرحوهن,1
أحللنا,1
عمك,1
عمـتك,1
خالك,1
خـلـتك,1
هاجرن,1
وهبت,1
يستنكحها,1
فرضنا,1
ترجى,1
وتـوى,1
بتغيت,1
عزلت,1
أعينهن,1
يحزن,1
ويرضين,1
ءاتيتهن,1
كلهن,1
حسنهن,1
نـظرين,1
إنىه,1
دعيتم,1
طعمتم,1
مستـنسين,1
يؤذى,1
فيستحى,1
سألتموهن,1
فسـلوهن,1
لقلوبكم,1
وقلوبهن,1
تؤذوا,1
تقين,1
صلوا,1
وسلموا,1
حتملوا,1
وبناتك,1
يدنين,1
جلـبيبهن,1
يعرفن,1
يؤذين,1
لمرجفون,1
لنغرينك,1
يجاورونك,1
ملعونين,1
أخذوا,1
تقتيلا,1
لرسولا,1
سادتنا,1
وكبراءنا,1
فأضلونا,1
لسبيلا,1
ءاتهم,1
ءاذوا,1
فبرأه,1
عرضنا,1
لأمانة,1
فأبين,1
يحملنها,1
وأشفقن,1
وحملها,1
ظلوما,1
جهولا,1
ليعذب,1
لتأتينكم,1
سعو,1
ويرى,1
ندلكم,1
مزقتم,1
أفترى,1
نخسف,1
نسقط,1
يـجبال,1
أوبى,1
وألنا,1
سـبغـت,1
لسرد,1
غدوها,1
ورواحها,1
وأسلنا,1
لقطر,1
يزغ,1
محـريب,1
وتمـثيل,1
وجفان,1
لجواب,1
وقدور,1
راسيـت,1
شكرا,1
لشكور,1
دلهم,1
منسأته,1
تبينت,1
لسبإ,1
مسكنهم,1
يمين,1
وشمال,1
سيل,1
لعرم,1
وبدلنـهم,1
بجنتيهم,1
ذواتى,1
خمط,1
وأثل,1
وشىء,1
نجـزى,1
وقدرنا,1
لسير,1
ليالى,1
وأياما,1
بـعد,1
أسفارنا,1
ومزقنـهم,1
ظنه,1
أجرمنا,1
نسـل,1
لفتاح,1
ألحقتم,1
ميعاد,1
تستـخرون,1
تستقدمون,1
موقوفون,1
أنحن,1
صددنـكم,1
تأمروننا,1
أعناق,1
تقربكم,1
لضعف,1
لغرفـت,1
يسعون,1
يخلفه,1
يصدكم,1
يدرسونها,1
معشار,1
رسلى,1
أعظكم,1
بوحدة,1
وفردى,1
تتفكروا,1
بصاحبكم,1
يقذف,1
يعيد,1
هتديت,1
فزعوا,1
فوت,1
وأخذوا,1
لتناوش,1
وحيل,1
بأشياعهم,1
أجنحة,1
ممسك,1
حزبه,1
تذهب,1
فسقنـه,1
فأحيينا,1
لعمل,1
لصـلح,1
يرفعه,1
يبور,1
معمر,1
ينقص,1
عمره,1
لبحران,1
سائغ,1
شرابه,1
وتستخرجون,1
قطمير,1
دعاءكم,1
بشرككم,1
ينبئك,1
مثقلة,1
لحرور,1
لأحياء,1
لأموت,1
بمسمع,1
جدد,1
وحمر,1
وغرابيب,1
سود,1
لعلمـؤا,1
تبور,1
ليوفيهم,1
أورثنا,1
صطفينا,1
أذهب,1
أحلنا,1
لمقامة,1
فيموتوا,1
يصطرخون,1
نعمركم,1
وجاءكم,1
بينت,1
يعد,1
تزولا,1
زالتا,1
أمسكهما,1
ليكونن,1
لأمم,1
يحيق,1
ليعجزه,1
ظهرها,1
يس,1
أغلـلا,1
لأذقان,1
مقمحون,1
فأغشينـهم,1
وسواء,1
وخشى,1
بمغفرة,1
ونكتب,1
قدموا,1
وءاثـرهم,1
إمام,1
فعززنا,1
بثالث,1
مرسلون,1
تطيرنا,1
لنرجمنكم,1
وليمسنكم,1
ذكرتم,1
ءأتخذ,1
يردن,1
سمعون,1
خـمدون,1
يـحسرة,1
أحيينـها,1
وأخرجنا,1
فمنه,1
لعيون,1
ليأكلوا,1
عملته,1
مظلمون,1
قدرنـه,1
لعرجون,1
تدرك,1
وخلقنا,1
يركبون,1
نغرقهم,1
صريخ,1
خلفكم,1
أنطعم,1
أطعمه,1
تأخذهم,1
يخصمون,1
توصية,1
مرقدنا,1
شغل,1
فـكهون,1
متكـون,1
متـزوا,1
أعهد,1
عبدونى,1
جبلا,1
نختم,1
وتكلمنا,1
وتشهد,1
لطمسنا,1
لمسخنـهم,1
مكانتهم,1
مضيا,1
نعمره,1
ننكسه,1
لشعر,1
مـلكون,1
وذللنـها,1
فمنها,1
ركوبهم,1
ومشارب,1
رميم,1
يحييها,1
أنشأها,1
لأخضر,1
توقدون,1
لصـفـت,1
لزجرت,1
زجرا,1
لتـليـت,1
مارد,1
دحورا,1
واصب,1
خطف,1
لخطفة,1
ثاقب,1
لازب,1
عجبت,1
يستسخرون,1
حشروا,1
هدوهم,1
وقفوهم,1
مسـولون,1
تناصرون,1
مستسلمون,1
تأتوننا,1
لذائقون,1
فأغوينـكم,1
غـوين,1
لتاركوا,1
لشاعر,1
لذائقوا,1
بكأس,1
غول,1
لمدينون,1
مطلعون,1
لتردين,1
أفما,1
بميتين,1
لعـملون,1
أصل,1
لشوبا,1
ألفوا,1
نادىنا,1
فلنعم,1
لمجيبون,1
أئفكا,1
فنظر,1
نظرة,1
فتولوا,1
فأقبلوا,1
يزفون,1
تنحتون,1
فأرادوا,1
ذاهب,1
فبشرنـه,1
لسعى,1
لمنام,1
أذبحك,1
أسلما,1
وتله,1
للجبين,1
صدقت,1
لبلـؤا,1
وفدينـه,1
بذبح,1
وبشرنـه,1
وبـركنا,1
وظالم,1
ونجينـهما,1
ونصرنـهم,1
وءاتينـهما,1
لمستبين,1
وهدينـهما,1
إنهما,1
إلياس,1
أتدعون,1
بعلا,1
إل,1
ياسين,1
نجينـه,1
لتمرون,1
أبق,1
فساهم,1
لمدحضين,1
لتقمه,1
لمسبحين,1
للبث,1
فنبذنـه,1
يقطين,1
وأرسلنـه,1
يزيدون,1
فمتعنـهم,1
ألربك,1
شـهدون,1
أصطفى,1
بكتـبكم,1
بفـتنين,1
صال,1
لصافون,1
لمسبحون,1
كلمتنا,1
لعبادنا,1
لمنصورون,1
جندنا,1
وأبصرهم,1
بساحتهم,1
صباح,1
وتول,1
ص,1
عزة,1
وشقاق,1
ولات,1
مناص,1
وعجبوا,1
لـالهة,1
عجاب,1
نطلق,1
يراد,1
لملة,1
ختلـق,1
أءنزل,1
يذوقوا,1
فليرتقوا,1
مهزوم,1
فواق,1
قطنا,1
لأيد,1
سخرنا,1
لإشراق,1
محشورة,1
وفصل,1
لخصم,1
تسوروا,1
تشطط,1
وتسعون,1
أكفلنيها,1
وعزنى,1
ظلمك,1
بسؤال,1
نعجتك,1
نعاجه,1
لخلطاء,1
ليبغى,1
فتنـه,1
راكعا,1
وأناب,1
فغفرنا,1
يـداود,1
فيضلك,1
مبـرك,1
ليدبروا,1
وليتذكر,1
لداود,1
لصـفنـت,1
لجياد,1
توارت,1
لحجاب,1
فطفق,1
مسحا,1
لسوق,1
فسخرنا,1
رخاء,1
وغواص,1
عطاؤنا,1
منن,1
أيوب,1
بنصب,1
ركض,1
برجلك,1
مغتسل,1
وخذ,1
ضغثا,1
تحنث,1
وجدنـه,1
عبـدنا,1
لأيدى,1
أخلصنـهم,1
بخالصة,1
لمصطفين,1
لحسن,1
مفتحة,1
أتراب,1
لرزقنا,1
نفاد,1
فليذوقوه,1
وغساق,1
شكله,1
مقتحم,1
صالوا,1
قدمتموه,1
فزده,1
لأشرار,1
أتخذنـهم,1
تخاصم,1
بيدى,1
أستكبرت,1
لعالين,1
لعنتى,1
فبعزتك,1
لأغوينهم,1
لمتكلفين,1
نبأه,1
لخالص,1
نعبدهم,1
ليقربونا,1
يكور,1
ويكور,1
يخلقكم,1
تشكروا,1
يرضه,1
منيبا,1
خوله,1
نسى,1
بكفرك,1
قـنت,1
ساجدا,1
وقائما,1
ويرجوا,1
وأرض,1
يوفى,1
لأن,1
يعبدوها,1
وأنابوا,1
فبشر,1
أحسنه,1
تنقذ,1
مبنية,1
فسلكه,1
ينـبيع,1
للقـسية,1
مثانى,1
تقشعر,1
تلين,1
يتقى,1
بوجهه,1
فأذاقهم,1
متشـكسون,1
ورجلا,1
ميتون,1
تختصمون,1
ليكفر,1
ويجزيهم,1
بكاف,1
ويخوفونك,1
كـشفـت,1
ممسكـت,1
تمت,1
منامها,1
فيمسك,1
شمأزت,1
تحكم,1
يحتسبون,1
خولنـه,1
قالها,1
سيصيبهم,1
أسرفوا,1
تقنطوا,1
وأنيبوا,1
وأسلموا,1
يـحسرتى,1
فرطت,1
لسـخرين,1
فأكون,1
جاءتك,1
ستكبرت,1
مسودة,1
للمتكبرين,1
وينجى,1
بمفازتهم,1
تأمرونى,1
أشركت,1
ليحبطن,1
عملك,1
ولتكونن,1
قبضته,1
مطويـت,1
فصعق,1
وأشرقت,1
بنور,1
طبتم,1
صدقنا,1
نتبوأ,1
حافين,1
غافر,1
لذنب,1
وقابل,1
لتوب,1
يغررك,1
وهمت,1
برسولهم,1
ليأخذوه,1
وجـدلوا,1
ويؤمنون,1
وأدخلهم,1
وعدتهم,1
لمقت,1
مقتكم,1
فتكفرون,1
أمتنا,1
وأحييتنا,1
عترفنا,1
بذنوبنا,1
خروج,1
دعى,1
رفيع,1
لتلاق,1
بـرزون,1
كـظمين,1
يطاع,1
يقضون,1
ستحيوا,1
ذرونى,1
أقتل,1
وليدع,1
يكتم,1
أتقتلون,1
كذبه,1
صادقا,1
يصبكم,1
ينصرنا,1
أريكم,1
أهديكم,1
دأب,1
لتناد,1
تولون,1
زلتم,1
مرتاب,1
أسبـب,1
فأطلع,1
تباب,1
أهدكم,1
لنجوة,1
وتدعوننى,1
لأكفر,1
وأشرك,1
مردنا,1
فستذكرون,1
وأفوض,1
فوقىه,1
بـال,1
أدخلوا,1
يتحاجون,1
لخزنة,1
رسلكم,1
دعـؤا,1
لننصر,1
ببـلغيه,1
لمسىء,1
دعونى,1
أستجب,1
عبادتى,1
سيدخلون,1
داخرين,1
شيوخا,1
يصرفون,1
لسلـسل,1
يسجرون,1
تمرحون,1
نقصص,1
لتركبوا,1
تنكرون,1
وكفرنا,1
ءاذاننا,1
لتكفرون,1
وبـرك,1
أقوتها,1
دخان,1
وللأرض,1
ئتيا,1
طائعين,1
فقضىهن,1
سمـوات,1
سماء,1
وزينا,1
أنذرتكم,1
نحسات,1
لنذيقهم,1
أخزى,1
فهدينـهم,1
ونجينا,1
وجلودهم,1
لجلودهم,1
شهدتم,1
أنطقنا,1
أنطق,1
تستترون,1
أبصـركم,1
جلودكم,1
وذلكم,1
أردىكم,1
يصبروا,1
يستعتبوا,1
لمعتبين,1
وقيضنا,1
قرناء,1
فزينوا,1
وحق,1
تسمعوا,1
تغلبون,1
فلنذيقن,1
أضلانا,1
نجعلهما,1
ليكونا,1
تتنزل,1
تخافوا,1
وأبشروا,1
أولياؤكم,1
تشتهى,1
تسجدوا,1
للقمر,1
يسـمون,1
للرسل,1
وذو,1
أعجميا,1
ءاعجمى,1
وعربى,1
أكمامها,1
ءاذنـك,1
يسـم,1
فيـوس,1
قنوط,1
رجعت,1
للحسنى,1
فلننبئن,1
فذو,1
عريض,1
سنريهم,1
لـافاق,1
عسق,1
فوقهن,1
وفريق,1
لجعلهم,1
فحكمه,1
يذرؤكم,1
كمثله,1
شرع,1
وصى,1
تتفرقوا,1
أورثوا,1
فلذلك,1
لأعدل,1
يحاجون,1
ستجيب,1
داحضة,1
وعليهم,1
يمارون,1
حرثه,1
شرعوا,1
روضات,1
لجنات,1
يبشر,1
يقترف,1
يختم,1
ويمح,1
ويستجيب,1
بسط,1
لبغوا,1
قنطوا,1
وينشر,1
بث,1
جمعهم,1
يسكن,1
فيظللن,1
رواكد,1
يوبقهن,1
ويعف,1
غضبوا,1
يغفرون,1
وأمرهم,1
شورى,1
وجزؤا,1
ويبغون,1
وغفر,1
طرف,1
خفى,1
لربكم,1
ملجإ,1
يهب,1
ويهب,1
لذكور,1
يزوجهم,1
ذكرانا,1
وإنـثا,1
عقيما,1
يكلمه,1
وحيا,1
ورائ,1
فيوحى,1
روحا,1
نهدى,1
لتهدى,1
تصير,1
أفنضرب,1
صفحا,1
مسرفين,1
فأهلكنا,1
ومضى,1
فأنشرنا,1
تركبون,1
لتستوا,1
ظهوره,1
ستويتم,1
وتقولوا,1
لمنقلبون,1
بنات,1
وأصفىكم,1
ينشؤا,1
لحلية,1
عبـد,1
أشهدوا,1
ستكتب,1
شهـدتهم,1
ويسـلون,1
عبدنـهم,1
مستمسكون,1
مقتدون,1
بأهدى,1
براء,1
وجعلها,1
عقبه,1
متعت,1
ورسول,1
لقريتين,1
يقسمون,1
قسمنا,1
معيشتهم,1
ليتخذ,1
ورحمت,1
لبيوتهم,1
ومعارج,1
يظهرون,1
ولبيوتهم,1
وسررا,1
يتكـون,1
وزخرفا,1
يعش,1
نقيض,1
ليصدونهم,1
لقرين,1
نذهبن,1
وعدنـهم,1
مقتدرون,1
ولقومك,1
أجعلنا,1
نريهم,1
وأخذنـهم,1
يـأيه,1
وهـذه,1
تحتى,1
أسورة,1
مقترنين,1
ستخف,1
فأطاعوه,1
ءاسفونا,1
سلفا,1
للـاخرين,1
ءأـلهتنا,1
خصمون,1
يخلفون,1
للساعة,1
تمترن,1
يصدنكم,1
ولأبين,1
لأخلاء,1
تحبرون,1
بصحاف,1
تشتهيه,1
وتلذ,1
يفتر,1
يـمـلك,1
ليقض,1
مـكثون,1
جئنـكم,1
أبرموا,1
مبرمون,1
ورسلنا,1
فأنا,1
لعـبدين,1
وتبارك,1
وقيله,1
يفرق,1
بدخان,1
معلم,1
كاشفوا,1
عائدون,1
نبطش,1
لبطشة,1
أدوا,1
ترجمون,1
عتزلون,1
رهوا,1
بكت,1
عاليا,1
خترنـهم,1
بلـؤا,1
بمنشرين,1
خلقنـهما,1
ميقـتهم,1
شجرت,1
لأثيم,1
يغلى,1
كغلى,1
عتلوه,1
صبوا,1
ذق,1
لموتة,1
مرتقبون,1
يبث,1
يصر,1
تخذها,1
يغفروا,1
شريعة,1
تبعها,1
بصـئر,1
جترحوا,1
نجعلهم,1
محياهم,1
ومماتهم,1
ولتجزى,1
وأضله,1
بصره,1
يهلكنا,1
يخسر,1
جاثية,1
تدعى,1
كتـبها,1
كتـبنا,1
نستنسخ,1
فيدخلهم,1
نظن,1
بمستيقنين,1
ننسىكم,1
بأنكم,1
أثـرة,1
دعائهم,1
بدعا,1
وكفرتم,1
قديم,1
ووضعته,1
وحمله,1
ثلـثون,1
وبلغ,1
نتقبل,1
ونتجاوز,1
لولديه,1
أتعداننى,1
وهما,1
يستغيثان,1
ويلك,1
وليوفيهم,1
أذهبتم,1
طيبـتكم,1
حياتكم,1
تفسقون,1
أخا,1
لأحقاف,1
لتأفكنا,1
وأبلغكم,1
عارضا,1
مستقبل,1
أوديتهم,1
عارض,1
ممطرنا,1
ستعجلتم,1
تدمر,1
وأبصـرا,1
وأفـدة,1
حضروه,1
أنصتوا,1
أجيبوا,1
ويجركم,1
يجب,1
بمعجز,1
يعى,1
بخلقهن,1
لعزم,1
تستعجل,1
أثخنتموهم,1
فشدوا,1
لوثاق,1
فداء,1
أوزارها,1
ليبلوا,1
سيهديهم,1
ويصلح,1
عرفها,1
تنصروا,1
أقدامكم,1
فتعسا,1
دمر,1
أمثـلها,1
يتمتعون,1
ويأكلون,1
قريتك,1
أخرجتك,1
أنهـر,1
ءاسن,1
لبن,1
يتغير,1
طعمه,1
خمر,1
عسل,1
مصفى,1
خـلد,1
وسقوا,1
أمعاءهم,1
ءانفا,1
وءاتىهم,1
تقوىهم,1
أشراطها,1
ذكرىهم,1
متقلبكم,1
ومثوىكم,1
نزلت,1
محكمة,1
لمغشى,1
وقول,1
فأصمهم,1
وأعمى,1
أقفالها,1
رتدوا,1
سول,1
سنطيعكم,1
إسرارهم,1
توفتهم,1
أسخط,1
أضغـنهم,1
لأرينـكهم,1
فلعرفتهم,1
ولتعرفنهم,1
لحن,1
ونبلوا,1
وشاقوا,1
وسيحبط,1
وتدعوا,1
يتركم,1
يسـلكموها,1
فيحفكم,1
تبخلوا,1
أضغـنكم,1
لتنفقوا,1
يستبدل,1
تقدم,1
ذنبك,1
ويهديك,1
وينصرك,1
لظانين,1
وتعزروه,1
وتوقروه,1
وتسبحوه,1
يبايعون,1
نكث,1
ينكث,1
فسيؤتيه,1
شغلتنا,1
وأهلونا,1
أهليهم,1
وظننتم,1
نطلقتم,1
لتأخذوها,1
ذرونا,1
نتبعكم,1
يبدلوا,1
تتبعونا,1
كذلكم,1
تحسدوننا,1
للمخلفين,1
ستدعون,1
تقـتلونهم,1
يسلمون,1
يعذبه,1
وأثـبهم,1
ومغانم,1
يأخذونها,1
تأخذونها,1
فعجل,1
وكف,1
ولتكون,1
قـتلكم,1
كف,1
ببطن,1
مكة,1
أظفركم,1
وصدوكم,1
معكوفا,1
تعلموهم,1
تطـوهم,1
فتصيبكم,1
معرة,1
تزيلوا,1
لعذبنا,1
لحمية,1
حمية,1
وألزمهم,1
لتدخلن,1
محلقين,1
ومقصرين,1
أشداء,1
رحماء,1
ترىهم,1
ركعا,1
سيماهم,1
كزرع,1
شطـه,1
فـازره,1
ستغلظ,1
سوقه,1
يعجب,1
لزراع,1
ليغيظ,1
ترفعوا,1
أصوتكم,1
صوت,1
تجهروا,1
كجهر,1
تحبط,1
يغضون,1
أصوتهم,1
متحن,1
ينادونك,1
لحجرت,1
فاسق,1
تصيبوا,1
فتصبحوا,1
يطيعكم,1
لعنتم,1
حبب,1
وزينه,1
وكره,1
لعصيان,1
لرشدون,1
بغت,1
تبغى,1
تفىء,1
فاءت,1
وأقسطوا,1
أخويكم,1
يسخر,1
تلمزوا,1
تنابزوا,1
لألقـب,1
يتب,1
تجسسوا,1
يغتب,1
أيحب,1
فكرهتموه,1
وأنثى,1
شعوبا,1
وقبائل,1
لتعارفوا,1
أكرمكم,1
أتقىكم,1
أسلمنا,1
يلتكم,1
يرتابوا,1
بدينكم,1
يمنون,1
إسلـمكم,1
ق,1
عجبوا,1
تنقص,1
وعندنا,1
مريج,1
فروج,1
تبصرة,1
مبـركا,1
وحب,1
لحصيد,1
باسقـت,1
نضيد,1
وأحيينا,1
وإخون,1
أفعيينا,1
لبس,1
توسوس,1
لوريد,1
